4082,4082,0,4082,4082,0,4082,4082,0,4082,4082,0,4082,0,4082,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0
4084,4084,0,4084,4083,0,4083,4084,0,4083,4083,0,4084,0,4083,0,4084,4084,4084,0,4084,4084,4083,0,4083,4084,4084,0,4083,4084,4083,0
437,438,0,437,438,0,437,438,0,437,438,0,511,0,511,0,508,509,510,0,508,509,510,0,508,509,510,0,508,509,510,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,4083,4084,0,4084,4083,4083,0,4083,4083,4084,0,4083,4083,4083,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,509,510,0,508,509,510,0,508,509,510,0,508,509,510,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,0,0,0,4082,0,0,0,4082,0,0,0,4082,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,4084,4084,0,4084,4084,4083,0,4083,4084,4084,0,4083,4084,4083,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,509,510,0,508,509,510,0,508,509,510,0,508,509,510,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,0,0,0,4082,0,0,0,4082,0,0,0,4082,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,4083,4084,0,4084,4083,4083,0,4083,4083,4084,0,4083,4083,4083,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0,4082,4082,4082,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,509,510,0,508,509,510,0,508,509,510,0,508,509,510,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
