542,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,557,558,0,0,0,0,0,0,0,0
550,607,678,687,687,687,687,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,609,610,611,0,0,678,687,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,541,542,0,609,610,611,607,0,678,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,549,550,607,0,0,0,0,0,607,677,0,0,1097,1098,1099,1100,1101,0,0,0,0,0,0,540,541,542,0,0,0,0,0
556,557,558,1825,1826,1827,1828,609,611,686,679,0,0,1105,1106,1107,1108,1109,0,0,0,0,0,0,548,549,550,0,0,0,0,0
609,610,611,1849,1850,1851,1852,1316,1334,0,0,0,0,1113,1114,1115,1116,1117,0,0,0,0,0,0,556,557,558,0,0,0,0,0
0,1316,1334,1857,1858,1859,1860,1327,0,0,0,0,0,0,0,0,1797,1798,1799,1800,0,0,0,0,0,0,0,0,0,0,0,0
1334,1327,0,0,0,0,0,0,0,0,0,540,541,542,687,688,1805,1806,1807,1808,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1825,1826,1827,1828,550,0,0,1813,1814,1815,1816,540,541,542,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1063,1064,1833,1834,1835,1836,558,0,959,0,0,0,524,548,549,550,0,0,0,0,0,0,0,0,540
0,0,0,0,0,0,0,1071,1072,1841,1842,1843,1844,0,0,0,0,0,0,540,556,557,558,0,0,0,0,0,0,0,0,548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,549,550,607,669,0,0,0,0,0,0,0,556
542,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,1127,1128,0,0,556,557,1825,1826,1827,1828,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,1334,1334,1317,959,0,0,1134,1135,1136,0,0,959,0,1849,1850,1851,1852,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,669,0,1328,0,0,0,1142,1143,1144,0,0,0,0,1857,1858,1859,1860,0,0,0,0,0,0,0
0,0,0,0,0,0,0,670,679,0,1332,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1098,1099,1100,1101,0
0,0,0,0,0,0,0,677,0,0,0,1332,1319,0,0,0,0,0,0,607,0,0,0,669,0,0,1105,1106,1107,1108,1109,0
0,0,0,0,0,0,0,678,671,0,0,0,1324,0,0,959,0,0,0,0,0,0,670,679,0,0,1113,1114,1115,1116,1117,0
0,0,0,524,0,0,0,0,678,687,671,0,1332,1334,1319,0,0,0,0,0,0,670,679,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,678,687,671,0,1324,0,0,540,541,0,670,679,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,678,688,1324,0,0,548,549,550,685,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,540,541,542,0,0,0,0,1327,0,0,556,557,558,0,0,0,0,0,0,0,0,0,0,0,670
0,0,540,541,542,607,524,548,549,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,687,687,687,679
0,0,548,549,550,0,0,556,557,558,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,687,679,0,0,0,0
0,0,556,557,558,542,0,607,0,1318,1334,1334,1334,1334,1334,1334,669,0,0,0,0,0,0,0,0,678,687,671,0,0,0,0
524,0,0,548,549,550,540,541,542,1333,609,611,0,607,670,687,1097,1098,1099,1100,1101,0,0,0,0,0,0,678,687,687,687,671
0,540,541,556,557,558,548,549,550,686,687,687,687,687,679,0,1105,1106,1107,1108,1109,0,0,0,0,0,0,0,0,0,0,678
0,548,549,550,0,0,556,557,558,0,0,0,0,0,0,0,1113,1114,1115,1116,1117,0,0,0,0,0,0,0,0,0,0,0
0,556,557,558,0,0,0,0,0,0,0,0,0,540,541,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,540,541,542,0,0,548,549,550,686,687,687,687,671,0,0,0,0,0,0,0,0,0,0,0
0,524,0,0,0,0,0,0,548,549,550,0,0,556,557,558,524,0,0,0,540,541,542,687,688,0,0,0,0,0,0,0
